 "SucursalID","Nombre","CodigoBarra","Categoria","FechaCaducidad","Marca","Precio","Stock"
"S158","Agua mineral Delicias 971","020000071463","Panaderia","2027-12-29","Delicias","142.49","421"
"S190","Pasta dental Delicias 639","020000030394","Aceites","2027-11-02","Delicias","109.85","417"
"S153","Atún DelCampo 331","020000012913","Snacks","2027-08-18","DelCampo","45.01","486"
"S131","Frijoles refritos Selecta 841","020000063046","Embutidos","2026-08-09","Selecta","128.66","136"
"S028","Arroz BioNatural 668","020000039311","Carnes","2026-02-23","BioNatural","141.16","132"
"S119","Jugo naranja BioNatural 200","020000081068","Limpieza","2026-12-15","BioNatural","67.2","209"
"S108","Helado vainilla Delicias 406","020000020633","Conservas","2025-10-30","Delicias","100.44","490"
"S170","Refresco cola Delicias 158","020000067098","Snacks","2027-05-06","Delicias","26.34","247"
"S008","Pasta dental Delicias 221","020000050371","Conservas","2027-08-25","Delicias","140.9","256"
"S102","Helado vainilla DelCampo 515","020000066374","Carnes","2026-03-28","DelCampo","47.26","317"
"S043","Pasta dental BioNatural 712","020000052879","Frutas","2027-01-12","BioNatural","136.81","56"
"S022","Refresco cola FrescoMar 253","020000080827","Snacks","2027-09-06","FrescoMar","143.66","483"
"S179","Pimienta BioNatural 152","020000010273","Verduras","2025-11-30","BioNatural","7.16","154"
"S094","Queso Delicias 782","020000084972","Lacteos","2025-02-22","Delicias","28.11","163"
"S085","Miel FrescoMar 696","020000020793","Embutidos","2024-12-02","FrescoMar","131.79","103"
"S044","Jugo naranja Gourmet GT 943","020000074272","Lacteos","2026-06-02","Gourmet GT","95.75","320"
"S135","Refresco cola BuenSabor 391","020000028168","Lacteos","2027-07-06","BuenSabor","97.77","138"
"S041","Pimienta NaturVida 198","020000075066","Frutas","2026-03-05","NaturVida","110.87","21"
"S101","Chuleta Delicias 780","020000031339","Cereales","2027-07-28","Delicias","130.02","188"
"S131","Frijoles refritos Nutrimax 769","020000062572","Snacks","2026-03-28","Nutrimax","127.49","438"
"S080","Queso Delicias 315","020000041546","Verduras","2025-10-02","Delicias","113.11","23"
"S021","Crema BuenSabor 996","020000025429","Bebidas","2025-07-10","BuenSabor","159.72","69"
"S039","Agua mineral AguaPura 389","020000053611","Cereales","2026-09-18","AguaPura","93.52","372"
"S124","Jabón Gourmet GT 225","020000094451","Aceites","2026-08-13","Gourmet GT","150.11","112"
"S122","Pimienta FrescoMar 472","020000030516","Snacks","2025-12-29","FrescoMar","56.52","30"
"S009","Arroz Nutrimax 498","020000034453","Carnes","2027-09-17","Nutrimax","75.23","499"
"S102","Carne molida Delicias 560","020000027419","Carnes","2026-10-02","Delicias","119.75","367"
"S109","Queso Delicias 869","020000084261","Carnes","2025-12-13","Delicias","3.18","406"
"S043","Pan blanco Gourmet GT 195","020000073818","Condimentos","2026-10-18","Gourmet GT","25.41","457"
"S036","Mayonesa NaturVida 718","020000074927","Panaderia","2026-01-20","NaturVida","115.88","218"
"S010","Atún FrescoMar 746","020000057281","Cereales","2026-11-04","FrescoMar","128.43","195"
"S087","Salami AguaPura 594","020000075677","Conservas","2026-02-07","AguaPura","25.35","353"
"S169","Chuleta NaturVida 380","020000079582","Snacks","2027-11-19","NaturVida","158.99","318"
"S157","Tostadas Gourmet GT 888","020000015167","Verduras","2027-12-27","Gourmet GT","47.85","391"
"S117","Crema Nutrimax 440","020000012348","Snacks","2025-04-09","Nutrimax","76.97","454"
"S107","Detergente Selecta 723","020000084959","Conservas","2026-09-08","Selecta","133.9","119"
"S116","Pan blanco Nutrimax 767","020000015073","Carnes","2026-03-16","Nutrimax","107.61","301"
"S066","Papas fritas Nutrimax 104","020000079565","Conservas","2025-02-23","Nutrimax","37.04","425"
"S116","Mayonesa Gourmet GT 102","020000066362","Embutidos","2025-05-06","Gourmet GT","128.78","145"
"S138","Arroz NaturVida 526","020000012142","Limpieza","2026-08-21","NaturVida","123.49","344"
"S014","Manzana BuenSabor 318","020000080004","Aceites","2026-07-13","BuenSabor","125.19","442"
"S061","Detergente Gourmet GT 674","020000053068","Bebidas","2027-12-23","Gourmet GT","105.66","12"
"S176","Jabón AguaPura 436","020000094783","Conservas","2027-08-11","AguaPura","5.27","71"
"S192","Agua mineral Nutrimax 273","020000096174","Panaderia","2026-05-12","Nutrimax","67.66","468"
"S110","Tostadas BioNatural 470","020000022793","Congelados","2026-07-16","BioNatural","50.9","282"
"S178","Cereal AguaPura 178","020000030390","Carnes","2025-08-07","AguaPura","136.78","6"
"S062","Refresco cola Nutrimax 283","020000024859","Congelados","2027-06-14","Nutrimax","55.33","261"
"S197","Arroz NaturVida 576","020000076948","Lacteos","2027-08-14","NaturVida","107.54","147"
"S022","Galletas AguaPura 461","020000033120","Snacks","2025-12-24","AguaPura","88.16","133"
"S186","Salami BuenSabor 923","020000021327","Lacteos","2025-10-30","BuenSabor","25.04","87"
"S134","Arroz NaturVida 298","020000072742","Condimentos","2026-11-21","NaturVida","6.71","441"
"S100","Carne molida Gourmet GT 206","020000077163","Congelados","2027-03-06","Gourmet GT","35.55","102"
"S159","Pimienta Selecta 892","020000086854","Cereales","2025-04-18","Selecta","156.23","386"
"S059","Arroz Selecta 670","020000070011","Snacks","2026-09-22","Selecta","103.52","106"
"S011","Crema Selecta 292","020000010487","Frutas","2026-11-29","Selecta","4.71","345"
"S096","Pimienta Delicias 525","020000010974","Higiene","2027-07-09","Delicias","15.47","436"
"S025","Pechuga pollo NaturVida 674","020000025269","Frutas","2025-09-06","NaturVida","76.8","288"
"S142","Agua mineral Delicias 222","020000091912","Congelados","2025-02-06","Delicias","126.21","331"
"S082","Mayonesa Nutrimax 649","020000065789","Panaderia","2025-02-19","Nutrimax","137.67","33"
"S077","Queso BioNatural 812","020000043853","Carnes","2027-01-18","BioNatural","159.89","148"
"S088","Chuleta Gourmet GT 176","020000079594","Higiene","2025-05-04","Gourmet GT","80.73","383"
"S077","Jabón FrescoMar 126","020000047375","Higiene","2025-12-15","FrescoMar","114.46","450"
"S036","Detergente NaturVida 717","020000088583","Carnes","2025-06-25","NaturVida","59.28","53"
"S068","Atún Delicias 425","020000026217","Bebidas","2026-02-09","Delicias","93.99","45"
"S060","Crema Nutrimax 418","020000082116","Congelados","2027-12-15","Nutrimax","146.25","45"
"S183","Cereal BuenSabor 991","020000081573","Panaderia","2026-08-03","BuenSabor","17.87","211"
"S193","Detergente FrescoMar 419","020000065072","Lacteos","2026-10-15","FrescoMar","44.51","31"
"S036","Refresco cola AguaPura 702","020000010525","Lacteos","2027-08-05","AguaPura","8.72","419"
"S093","Papas fritas NaturVida 209","020000044640","Bebidas","2026-04-23","NaturVida","14.96","91"
"S048","Pimienta BuenSabor 817","020000023614","Aceites","2025-01-05","BuenSabor","76.31","378"
"S182","Desodorante BioNatural 855","020000099449","Limpieza","2026-04-04","BioNatural","158.36","7"
"S175","Aceite oliva Nutrimax 690","020000034582","Verduras","2027-12-28","Nutrimax","39.59","225"
"S055","Pechuga pollo Gourmet GT 297","020000079177","Panaderia","2026-11-07","Gourmet GT","23.52","307"
"S106","Detergente BuenSabor 394","020000045305","Conservas","2025-08-14","BuenSabor","113.69","135"
"S166","Pechuga pollo Selecta 101","020000025022","Snacks","2025-12-28","Selecta","119.99","358"
"S033","Helado vainilla BioNatural 933","020000093993","Frutas","2025-08-04","BioNatural","154.81","132"
"S034","Yogurt FrescoMar 336","020000042767","Cereales","2025-03-07","FrescoMar","117.54","355"
"S102","Desodorante DelCampo 383","020000024760","Frutas","2024-12-07","DelCampo","104.99","372"
"S029","Arroz FrescoMar 523","020000024018","Higiene","2026-01-28","FrescoMar","72.64","80"
"S186","Pimienta AguaPura 989","020000058333","Higiene","2027-03-23","AguaPura","61.84","270"
"S175","Pan blanco Selecta 779","020000036417","Carnes","2025-09-26","Selecta","34.67","185"
"S049","Chuleta DelCampo 601","020000074082","Panaderia","2027-05-16","DelCampo","9.73","6"
"S111","Brócoli BioNatural 162","020000017810","Cereales","2027-06-29","BioNatural","84.84","109"
"S106","Miel Nutrimax 244","020000047151","Panaderia","2025-11-29","Nutrimax","69.33","12"
"S122","Carne molida NaturVida 166","020000086871","Verduras","2026-11-14","NaturVida","49.9","119"
"S116","Tostadas Nutrimax 959","020000072499","Snacks","2026-06-07","Nutrimax","27.35","117"
"S113","Jugo naranja BioNatural 117","020000040726","Aceites","2027-08-24","BioNatural","62.76","490"
"S142","Aceite oliva BioNatural 212","020000045084","Cereales","2026-12-31","BioNatural","84.48","358"
"S026","Pan blanco NaturVida 918","020000050660","Cereales","2027-03-08","NaturVida","5.21","295"
"S028","Mayonesa Nutrimax 358","020000042020","Congelados","2027-11-22","Nutrimax","147.65","326"
"S128","Aceite oliva FrescoMar 252","020000012565","Higiene","2027-04-10","FrescoMar","91.74","5"
"S124","Tostadas BioNatural 211","020000050152","Cereales","2027-04-21","BioNatural","41.68","416"
"S070","Helado vainilla DelCampo 743","020000062684","Aceites","2026-12-02","DelCampo","17.18","246"
"S160","Tostadas DelCampo 432","020000016003","Carnes","2026-10-21","DelCampo","58.39","393"
"S062","Cereal Delicias 604","020000039829","Snacks","2025-01-04","Delicias","110.98","57"
"S145","Jugo naranja BioNatural 336","020000063835","Carnes","2025-03-01","BioNatural","34.38","216"
"S137","Agua mineral AguaPura 205","020000099254","Limpieza","2027-05-24","AguaPura","115.51","118"
"S189","Tostadas DelCampo 479","020000022695","Embutidos","2026-05-11","DelCampo","3.85","305"
"S105","Miel Nutrimax 758","020000087152","Condimentos","2027-06-11","Nutrimax","143.11","52"
"S088","Detergente DelCampo 726","020000025568","Lacteos","2026-04-28","DelCampo","126.99","279"
"S192","Pimienta DelCampo 145","020000072391","Cereales","2026-06-22","DelCampo","87.49","341"
"S194","Yogurt FrescoMar 962","020000074166","Carnes","2026-02-18","FrescoMar","127.72","459"
"S085","Miel AguaPura 615","020000086399","Conservas","2026-06-23","AguaPura","2.01","361"
"S090","Detergente Delicias 871","020000069291","Limpieza","2025-11-03","Delicias","6.25","54"
"S161","Helado vainilla FrescoMar 783","020000046078","Conservas","2025-11-19","FrescoMar","131.93","124"
"S189","Crema BioNatural 300","020000037403","Conservas","2025-08-30","BioNatural","48.61","36"
"S170","Brócoli DelCampo 733","020000027631","Embutidos","2025-07-31","DelCampo","116.67","375"
"S053","Galletas Nutrimax 954","020000066599","Bebidas","2025-04-10","Nutrimax","133.71","86"
"S122","Papas fritas FrescoMar 275","020000059091","Embutidos","2027-11-28","FrescoMar","29.67","436"
"S108","Miel AguaPura 882","020000030648","Conservas","2025-04-30","AguaPura","26.29","60"
"S112","Mayonesa BioNatural 372","020000078191","Cereales","2027-11-24","BioNatural","152.09","482"
"S152","Jugo naranja BuenSabor 437","020000069382","Bebidas","2027-11-28","BuenSabor","106.36","115"
"S115","Jabón BioNatural 725","020000068336","Panaderia","2026-09-09","BioNatural","43.12","114"
"S188","Carne molida FrescoMar 300","020000063191","Panaderia","2027-01-10","FrescoMar","124.06","243"
"S024","Chuleta BuenSabor 218","020000026617","Condimentos","2025-03-22","BuenSabor","38.3","363"
"S137","Chuleta AguaPura 673","020000072825","Snacks","2025-09-04","AguaPura","10.35","97"
"S138","Jugo naranja DelCampo 918","020000026571","Conservas","2025-03-15","DelCampo","82.33","315"
"S140","Jugo naranja AguaPura 347","020000080648","Limpieza","2025-05-22","AguaPura","55.58","280"
"S024","Pan blanco Nutrimax 440","020000081946","Bebidas","2025-12-02","Nutrimax","8.95","256"
"S053","Desodorante DelCampo 815","020000093394","Lacteos","2027-10-28","DelCampo","25.36","231"
"S019","Jabón NaturVida 182","020000052184","Verduras","2025-11-04","NaturVida","109.65","438"
"S087","Salami FrescoMar 883","020000011511","Congelados","2025-01-26","FrescoMar","124.5","358"
"S007","Chuleta FrescoMar 185","020000052270","Bebidas","2025-05-17","FrescoMar","15.06","102"
"S124","Carne molida AguaPura 549","020000080651","Aceites","2027-01-01","AguaPura","11.05","327"
"S192","Pechuga pollo FrescoMar 836","020000029631","Higiene","2026-09-03","FrescoMar","61.89","63"
"S130","Pimienta Nutrimax 870","020000048291","Panaderia","2025-10-24","Nutrimax","15.44","421"
"S038","Pechuga pollo BuenSabor 652","020000072492","Panaderia","2027-09-03","BuenSabor","84.51","398"
"S020","Desodorante BioNatural 944","020000047876","Limpieza","2025-02-26","BioNatural","51.63","245"
"S011","Aceite oliva Gourmet GT 578","020000013440","Embutidos","2025-03-12","Gourmet GT","2.44","138"
"S063","Papas fritas Delicias 751","020000054759","Lacteos","2026-12-12","Delicias","116.38","145"
"S136","Desodorante Gourmet GT 486","020000083793","Lacteos","2026-03-29","Gourmet GT","67.25","413"
"S069","Aceite oliva DelCampo 429","020000058439","Aceites","2025-03-12","DelCampo","59.86","425"
"S044","Carne molida BuenSabor 484","020000015488","Limpieza","2025-02-20","BuenSabor","100.75","32"
"S105","Tostadas DelCampo 520","020000088918","Carnes","2027-07-02","DelCampo","99.66","407"
"S005","Atún BuenSabor 897","020000093393","Carnes","2027-11-13","BuenSabor","31.19","38"
"S016","Pan blanco FrescoMar 225","020000061337","Panaderia","2027-11-19","FrescoMar","21.63","289"
"S136","Agua mineral FrescoMar 367","020000091995","Cereales","2026-05-15","FrescoMar","154.02","334"
"S046","Cereal Selecta 610","020000042638","Limpieza","2026-01-03","Selecta","61.74","396"
"S049","Aceite oliva AguaPura 509","020000045101","Conservas","2025-10-15","AguaPura","108.33","77"
"S179","Papas fritas BuenSabor 794","020000048686","Cereales","2025-11-16","BuenSabor","84.43","335"
"S172","Queso Nutrimax 517","020000049005","Bebidas","2025-01-13","Nutrimax","40.35","219"
"S194","Yogurt BioNatural 477","020000079248","Snacks","2026-02-13","BioNatural","18.45","496"
"S200","Pan blanco AguaPura 573","020000015344","Carnes","2027-02-09","AguaPura","48.08","328"
"S100","Pan integral Delicias 868","020000058977","Congelados","2026-07-20","Delicias","138.87","26"
"S048","Papas fritas DelCampo 838","020000098572","Higiene","2026-10-29","DelCampo","87.87","100"
"S076","Tostadas FrescoMar 784","020000021089","Verduras","2027-01-13","FrescoMar","50.62","410"
"S072","Chuleta Nutrimax 625","020000085459","Carnes","2027-11-23","Nutrimax","81.82","475"
"S006","Atún DelCampo 848","020000024282","Higiene","2026-04-10","DelCampo","89.86","261"
"S133","Pan integral Nutrimax 439","020000027596","Verduras","2025-04-07","Nutrimax","108.44","179"
"S010","Frijoles refritos FrescoMar 973","020000048191","Conservas","2026-01-25","FrescoMar","146.8","111"
"S196","Arroz Delicias 298","020000078971","Panaderia","2026-09-08","Delicias","141.59","67"
"S102","Agua mineral DelCampo 926","020000028535","Congelados","2025-06-29","DelCampo","16.23","369"
"S154","Brócoli NaturVida 577","020000026223","Limpieza","2025-03-10","NaturVida","97.82","106"
"S062","Helado vainilla AguaPura 746","020000098969","Conservas","2027-09-06","AguaPura","36.25","212"
"S165","Pasta dental DelCampo 140","020000063300","Carnes","2025-02-11","DelCampo","116.29","494"
"S022","Detergente BuenSabor 879","020000076176","Verduras","2026-10-03","BuenSabor","158.64","53"
"S119","Aceite oliva Gourmet GT 897","020000082423","Cereales","2027-11-11","Gourmet GT","142.91","10"
"S048","Tostadas FrescoMar 930","020000013853","Frutas","2025-07-08","FrescoMar","54.86","217"
"S029","Cereal BioNatural 957","020000088275","Limpieza","2024-12-28","BioNatural","40.61","198"
"S086","Manzana Selecta 370","020000047178","Carnes","2025-08-04","Selecta","153.74","469"
"S107","Detergente FrescoMar 735","020000099144","Conservas","2027-02-12","FrescoMar","60.13","410"
"S089","Desodorante FrescoMar 178","020000050793","Frutas","2025-04-26","FrescoMar","129.75","450"
"S135","Pimienta BuenSabor 393","020000024267","Limpieza","2026-07-23","BuenSabor","37.68","208"
"S136","Manzana Delicias 958","020000013457","Frutas","2025-09-13","Delicias","121.53","213"
"S050","Pan integral BioNatural 320","020000089504","Frutas","2027-10-03","BioNatural","25.37","127"
"S116","Pan blanco Delicias 445","020000064823","Lacteos","2025-06-08","Delicias","42.31","23"
"S179","Agua mineral Nutrimax 233","020000078115","Limpieza","2027-03-16","Nutrimax","150.63","26"
"S094","Pimienta FrescoMar 896","020000054235","Conservas","2027-09-06","FrescoMar","149.82","224"
"S112","Carne molida FrescoMar 631","020000022580","Lacteos","2025-08-22","FrescoMar","69.39","438"
"S005","Crema DelCampo 995","020000017259","Limpieza","2026-01-22","DelCampo","59.09","208"
"S156","Refresco cola FrescoMar 495","020000030184","Aceites","2027-06-23","FrescoMar","13.48","486"
"S191","Tostadas AguaPura 279","020000038652","Panaderia","2026-10-30","AguaPura","58.22","423"
